cpc,cohesin,e,time,distances
0.12,0.08,0.0075,1.026917e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.036072e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.037598e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.039124e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.040649e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.098633e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.100159e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.101685e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.103210e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.104736e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.110840e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.112366e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.113892e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.115417e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.119995e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.121521e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.123047e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.124573e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.144409e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.145935e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.147461e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.148987e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.150513e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.167297e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.168823e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.170349e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.184082e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.185608e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.187134e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.188660e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.191711e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.193237e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.194763e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.196289e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.210022e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.211548e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.213074e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.214600e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.231384e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.232910e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.234436e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.235962e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.243591e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.245117e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.246643e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.248169e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.249695e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.257324e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.258850e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.260376e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.261902e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.263428e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.264954e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.266479e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.268005e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.274109e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.275635e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.277161e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.278687e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.287842e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.289368e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.290894e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.292419e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.293945e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.295471e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.306152e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.307678e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.309204e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.310730e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.332092e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.333618e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.335144e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.336670e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.354980e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.356506e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.358032e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.359558e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.361084e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.362610e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.365662e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.367188e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.368713e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.370239e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.371765e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.373291e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.374817e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.376343e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105] 
0.12,0.08,0.0075,1.397705e-02,[0.393481091037999 0.89979914122178 0.889652505347607 0.31745300679105] 
0.12,0.08,0.0075,1.399231e-02,[0.393481091037999 0.89979914122178 0.889652505347607 0.31745300679105] 
0.12,0.08,0.0075,1.400757e-02,[0.393481091037999 0.89979914122178 0.889652505347607 0.31745300679105] 
0.12,0.08,0.0075,1.402283e-02,[0.393481091037999 0.89979914122178 0.889652505347607 0.31745300679105] 
0.12,0.08,0.0075,1.403809e-02,[0.393481091037999 0.89979914122178 0.889652505347607 0.31745300679105] 
0.12,0.08,0.0075,1.405334e-02,[0.393481091037999 0.89979914122178 0.889652505347607 0.31745300679105] 
0.12,0.08,0.0075,1.406860e-02,[0.393481091037999 0.89979914122178 0.889652505347607 0.31745300679105] 
0.12,0.08,0.0075,1.408386e-02,[0.393481091037999 0.89979914122178 0.889652505347607 0.31745300679105] 
0.12,0.08,0.0075,1.409912e-02,[0.393481091037999 0.89979914122178 0.889652505347607 0.31745300679105] 
0.12,0.08,0.0075,1.411438e-02,[0.393481091037999 0.89979914122178 0.889652505347607 0.31745300679105] 
0.12,0.08,0.0075,1.434326e-02,[0.393481091037999 0.89979914122178 0.889652505347607 0.31745300679105] 
0.12,0.08,0.0075,1.435852e-02,[0.393481091037999 0.89979914122178 0.889652505347607 0.31745300679105] 
0.12,0.08,0.0075,1.437378e-02,[0.393481091037999 0.89979914122178 0.889652505347607 0.31745300679105] 
0.12,0.08,0.0075,1.438904e-02,[1.29328023225978 0.889652505347607 0.31745300679105] 
0.12,0.08,0.0075,1.440430e-02,[1.29328023225978 0.889652505347607 0.31745300679105] 
0.12,0.08,0.0075,1.460266e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.461792e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.463318e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.464844e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.466370e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.467896e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.469421e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.478577e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.480103e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.481628e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.483154e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.495361e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.496887e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.498413e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.499939e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.538086e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.539612e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.541138e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.542664e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.548767e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.550293e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.551819e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.553345e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.559448e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.560974e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.562500e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.565552e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.567078e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.568604e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.570129e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.573181e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.574707e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.576233e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.577759e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.579285e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.580811e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.582336e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.599121e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.600647e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.602173e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.603699e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.606750e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.608276e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.609802e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.611328e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.618958e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.620483e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.622009e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.623535e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.634216e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.635742e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.637268e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.638794e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.672363e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.673889e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.675415e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.676941e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.707458e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.708984e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.710510e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.712036e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.722717e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.724243e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.725769e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.727295e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.728821e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.734924e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.736450e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.737976e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.739502e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.741028e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.742554e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.754761e-02,[1.29328023225978 1.20710551213866] 
0.12,0.08,0.0075,1.756287e-02,[1.29328023225978 1.20710551213866] 
