cpc,cohesin,e,time,arm_length,distances
0.2,0.09,0.0075,0.018456,1.683640,[0.360200755130896 1.08747706980086 1.05170672111551 0.412699621214486] 
0.2,0.09,0.0075,0.016656,3.066630,[0.432560124328977 0.525390995776468 0.360200755130896 1.08747706980086 1.05170672111551 0.412699621214486 0.472974320088012 0.390040060892044 0.555957018131083] 
0.2,0.09,0.0075,0.021381,1.503250,[0.360200755130896 1.08747706980086 1.05170672111551] 
0.2,0.09,0.0075,0.016199,2.826110,[0.432560124328977 0.525390995776468 0.360200755130896 1.08747706980086 1.05170672111551 0.412699621214486 0.472974320088012 0.390040060892044] 
0.2,0.09,0.0075,0.023238,1.984290,[1.08747706980086 1.05170672111551 0.885673941302498] 
0.2,0.09,0.0075,0.029839,2.104550,[0.885591750907364 1.08747706980086 1.05170672111551 0.885673941302498] 
0.2,0.09,0.0075,0.027011,2.044420,[0.885591750907364 1.08747706980086 1.05170672111551 0.885673941302498] 
0.2,0.09,0.0075,0.002563,1.984290,[1.75897050908725 1.77948536905425] 
0.2,0.09,0.0075,0.029587,2.104550,[0.885591750907364 1.08747706980086 1.05170672111551 0.885673941302498] 
0.2,0.09,0.0075,0.021548,3.066630,[0.432560124328977 0.525390995776468 0.360200755130896 1.08747706980086 1.05170672111551 0.885673941302498 0.945997079023127] 
0.2,0.09,0.0075,0.016537,3.066630,[0.432560124328977 0.525390995776468 0.360200755130896 1.08747706980086 1.05170672111551 0.412699621214486 0.472974320088012 0.390040060892044 0.555957018131083] 
0.2,0.09,0.0075,0.004228,3.848320,[0.736661990371098 1.2540330605031 1.07098338388346 0.632314974104926 0.588489179935259 1.2193960702163] 
0.22,0.09,0.0075,0.025128,1.082340,[] 
0.22,0.09,0.0075,0.021756,3.487540,[0.736413255322656 0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922 1.19750453001903] 
0.22,0.09,0.0075,0.012520,1.924160,[0.454775205884739 0.480595625290348 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544] 
0.22,0.09,0.0075,0.008192,2.826110,[0.416043223518756 0.3203700318039 0.454775205884739 0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807 0.408899519571682] 
0.22,0.09,0.0075,0.009439,2.645720,[0.416043223518756 0.3203700318039 0.454775205884739 0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807] 
0.22,0.09,0.0075,0.017445,1.443120,[0.480595625290348 0.835440175923788 1.07527662861452] 
0.22,0.09,0.0075,0.020674,2.044420,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.025906,1.623510,[1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.006323,1.322860,[0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803] 
0.22,0.09,0.0075,0.015195,2.705850,[0.736413255322656 0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922 0.788605010447351 0.408899519571682] 
0.22,0.09,0.0075,0.012744,2.886240,[0.736413255322656 0.454775205884739 0.480595625290348 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.788605010447351 0.408899519571682] 
0.22,0.09,0.0075,0.007187,0.901950,[0.835440175923788 0.646442092131719] 
0.22,0.09,0.0075,0.022711,3.547670,[0.736413255322656 0.935370831175087 0.835440175923788 1.07527662861452 0.385669334934922 1.19750453001903] 
0.22,0.09,0.0075,0.023741,1.382990,1.07527662861452 
0.22,0.09,0.0075,0.011568,3.487540,[0.450496812394855 0.736413255322656 0.454775205884739 0.480595625290348 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807 0.408899519571682 0.440612523080276] 
0.22,0.09,0.0075,0.009534,3.547670,[0.450496812394855 0.416043223518756 0.3203700318039 0.454775205884739 0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807 0.408899519571682 0.440612523080276] 
0.22,0.09,0.0075,0.014415,3.607800,[0.450496812394855 0.736413255322656 0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922 0.788605010447351 0.408899519571682] 
0.22,0.09,0.0075,0.008347,2.405200,[0.3203700318039 0.454775205884739 0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807] 
0.22,0.09,0.0075,0.004736,1.322860,[0.646442092131719 0.428834536482803] 
0.22,0.09,0.0075,0.011850,2.044420,[0.454775205884739 0.480595625290348 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544] 
0.22,0.09,0.0075,0.008554,3.126760,[0.450496812394855 0.416043223518756 0.3203700318039 0.454775205884739 0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807 0.408899519571682 0.440612523080276] 
0.22,0.09,0.0075,0.007283,2.645720,[0.416043223518756 0.3203700318039 0.454775205884739 0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807] 
0.22,0.09,0.0075,0.019254,1.503250,[0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.028674,2.465330,1.07527662861452 
0.22,0.09,0.0075,0.005583,2.104550,[0.608590204923209 0.480595625290348 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544] 
0.22,0.09,0.0075,0.027251,1.082340,[] 
0.22,0.09,0.0075,0.017039,2.886240,[0.736413255322656 0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922 1.19750453001903] 
0.22,0.09,0.0075,0.005797,2.345070,[0.3203700318039 0.454775205884739 0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807] 
0.22,0.09,0.0075,0.021097,2.585590,[0.736413255322656 0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.019518,2.164680,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.009941,0.962080,[0.835440175923788 0.646442092131719] 
0.22,0.09,0.0075,0.015622,2.345070,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.000742,3.066630,[] 
0.22,0.09,0.0075,0.000667,3.066630,[] 
0.22,0.09,0.0075,0.023914,2.164680,[1.77081100709887 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.003227,1.082340,[] 
0.22,0.09,0.0075,0.020625,2.345070,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.023207,2.525460,[0.736413255322656 1.77081100709887 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.023698,2.104550,[1.77081100709887 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.021242,3.607800,[0.736413255322656 0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922 1.19750453001903] 
0.22,0.09,0.0075,0.028339,2.525460,[2.50722426242153 1.07527662861452] 
0.22,0.09,0.0075,0.008922,1.563380,[0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922] 
0.22,0.09,0.0075,0.029811,2.104550,1.07527662861452 
0.22,0.09,0.0075,0.016597,2.284940,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.019638,2.946370,[0.736413255322656 0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922 1.19750453001903] 
0.22,0.09,0.0075,0.028294,2.345070,1.07527662861452 
0.22,0.09,0.0075,0.006723,1.864030,[0.454775205884739 0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922] 
0.22,0.09,0.0075,0.029375,1.382990,1.07527662861452 
0.22,0.09,0.0075,0.005106,2.765980,[0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807 0.408899519571682] 
0.22,0.09,0.0075,0.028162,1.683640,1.07527662861452 
0.22,0.09,0.0075,0.028635,3.667930,[2.50722426242153 1.07527662861452 1.58317386495395] 
0.22,0.09,0.0075,0.005237,2.585590,[1.13180157874211 1.02902672211452 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807] 
0.22,0.09,0.0075,0.001624,0.901950,[] 
0.22,0.09,0.0075,0.008025,1.563380,[0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922] 
0.22,0.09,0.0075,0.016335,1.382990,[0.480595625290348 0.835440175923788 1.07527662861452] 
0.22,0.09,0.0075,0.023190,2.104550,[1.77081100709887 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.018060,1.924160,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.009454,1.382990,[0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803] 
0.22,0.09,0.0075,0.012962,1.503250,[0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.025208,1.623510,[1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.018726,2.044420,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.008150,1.563380,[0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922] 
0.22,0.09,0.0075,0.015387,1.082340,0.835440175923788 
0.22,0.09,0.0075,0.026566,2.284940,[1.77081100709887 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.005211,1.382990,[0.646442092131719 0.428834536482803] 
0.22,0.09,0.0075,0.024521,1.563380,[1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.005417,2.044420,[0.608590204923209 0.480595625290348 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544] 
0.22,0.09,0.0075,0.002907,1.563380,[] 
0.22,0.09,0.0075,0.000935,2.465330,[] 
0.22,0.09,0.0075,0.000304,1.142470,[] 
0.22,0.09,0.0075,0.028920,1.022210,[] 
0.22,0.09,0.0075,0.026544,1.803900,[1.77081100709887 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.001485,1.202600,[] 
0.22,0.09,0.0075,0.020032,1.984290,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.029189,1.382990,1.07527662861452 
0.22,0.09,0.0075,0.006583,1.743770,[0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922] 
0.22,0.09,0.0075,0.002512,2.224810,[] 
0.22,0.09,0.0075,0.010724,2.104550,[0.3203700318039 0.454775205884739 0.480595625290348 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544] 
0.22,0.09,0.0075,0.021907,2.164680,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.017992,1.022210,0.835440175923788 
0.22,0.09,0.0075,0.013486,2.525460,[0.736413255322656 0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922 0.788605010447351] 
0.22,0.09,0.0075,0.027271,0.781690,[] 
0.22,0.09,0.0075,0.000095,1.262730,[] 
0.22,0.09,0.0075,0.015237,1.864030,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.004315,1.984290,[1.78119369016901 0.646442092131719 0.58923942365887 0.647462898819398] 
0.22,0.09,0.0075,0.015074,2.224810,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.016971,2.164680,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.019179,1.803900,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.006180,1.623510,[0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922] 
0.22,0.09,0.0075,0.010159,2.525460,[0.416043223518756 0.3203700318039 0.454775205884739 0.480595625290348 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807] 
0.22,0.09,0.0075,0.009778,2.164680,[0.3203700318039 0.454775205884739 0.480595625290348 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544] 
0.22,0.09,0.0075,0.018362,1.202600,[0.835440175923788 1.07527662861452] 
0.22,0.09,0.0075,0.017651,2.224810,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.020540,2.164680,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.004968,2.465330,[0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807] 
0.22,0.09,0.0075,0.019472,1.022210,0.835440175923788 
0.22,0.09,0.0075,0.022946,1.202600,1.07527662861452 
0.22,0.09,0.0075,0.011813,1.984290,[0.454775205884739 0.480595625290348 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544] 
0.22,0.09,0.0075,0.011829,1.984290,[0.454775205884739 0.480595625290348 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544] 
0.22,0.09,0.0075,0.020659,1.443120,[0.480595625290348 0.835440175923788 1.07527662861452] 
0.22,0.09,0.0075,0.007094,2.044420,[0.454775205884739 0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544] 
0.22,0.09,0.0075,0.028320,0.962080,[] 
0.22,0.09,0.0075,0.004051,1.864030,[] 
0.22,0.09,0.0075,0.015265,1.683640,[0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.001236,1.803900,[] 
0.22,0.09,0.0075,0.009322,2.164680,[0.3203700318039 0.454775205884739 0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544] 
0.22,0.09,0.0075,0.009601,2.645720,[0.416043223518756 0.3203700318039 0.454775205884739 0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807] 
0.22,0.09,0.0075,0.029930,2.044420,1.07527662861452 
0.22,0.09,0.0075,0.006186,2.645720,[0.416043223518756 0.3203700318039 0.454775205884739 0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807] 
0.22,0.09,0.0075,0.014598,2.044420,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.013264,1.503250,[0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.024486,2.525460,[0.736413255322656 1.77081100709887 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.000520,2.525460,[] 
0.22,0.09,0.0075,0.023518,1.563380,[1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.016129,2.465330,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.001355,4.209100,[] 
0.22,0.09,0.0075,0.015324,1.322860,[0.480595625290348 0.835440175923788 1.07527662861452] 
0.22,0.09,0.0075,0.013289,3.667930,[0.450496812394855 0.736413255322656 0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922 0.788605010447351 0.408899519571682 0.440612523080276] 
0.22,0.09,0.0075,0.014651,2.465330,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922 0.788605010447351] 
0.22,0.09,0.0075,0.019676,3.066630,[0.736413255322656 0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922 1.19750453001903] 
0.22,0.09,0.0075,0.015068,0.781690,[] 
0.22,0.09,0.0075,0.022118,1.743770,[0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.028139,2.705850,[2.50722426242153 1.07527662861452 1.58317386495395] 
0.22,0.09,0.0075,0.023830,3.848320,[0.736413255322656 1.77081100709887 1.07527662861452 0.385669334934922 1.19750453001903] 
0.22,0.09,0.0075,0.013048,1.202600,[0.835440175923788 1.07527662861452] 
0.22,0.09,0.0075,0.002692,2.645720,[] 
0.22,0.09,0.0075,0.027827,3.487540,[2.50722426242153 1.07527662861452 1.58317386495395] 
0.22,0.09,0.0075,0.011278,3.547670,[0.450496812394855 0.416043223518756 0.3203700318039 0.454775205884739 0.480595625290348 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807 0.408899519571682 0.440612523080276] 
0.22,0.09,0.0075,0.022620,3.006500,[0.736413255322656 0.935370831175087 0.835440175923788 1.07527662861452 0.385669334934922 1.19750453001903] 
0.22,0.09,0.0075,0.023955,3.006500,[0.736413255322656 1.77081100709887 1.07527662861452 0.385669334934922 1.19750453001903] 
0.22,0.09,0.0075,0.023967,2.886240,[0.736413255322656 1.77081100709887 1.07527662861452 0.385669334934922 1.19750453001903] 
0.22,0.09,0.0075,0.017754,0.841820,0.835440175923788 
0.22,0.09,0.0075,0.009683,2.946370,[0.416043223518756 0.3203700318039 0.454775205884739 0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922 0.422198451060544 0.366406559386807 0.408899519571682] 
0.22,0.09,0.0075,0.022298,1.262730,[0.835440175923788 1.07527662861452] 
0.22,0.09,0.0075,0.014197,2.405200,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922 0.788605010447351] 
0.22,0.09,0.0075,0.015361,0.721560,[] 
0.22,0.09,0.0075,0.014302,1.984290,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.012631,1.683640,[0.480595625290348 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922] 
0.22,0.09,0.0075,0.005243,1.563380,[0.480595625290348 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922] 
0.22,0.09,0.0075,0.008357,1.743770,[0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803 0.385669334934922] 
0.22,0.09,0.0075,0.026143,0.841820,[] 
0.22,0.09,0.0075,0.026027,1.503250,[1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.014581,1.803900,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.018056,1.262730,[0.835440175923788 1.07527662861452] 
0.22,0.09,0.0075,0.021373,4.148970,[0.736413255322656 0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922 1.19750453001903] 
0.22,0.09,0.0075,0.004169,1.743770,[0.646442092131719 0.58923942365887] 
0.22,0.09,0.0075,0.017361,2.345070,[0.454775205884739 0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.005806,1.322860,[0.341446426846804 0.139149198443544 0.835440175923788 0.646442092131719 0.428834536482803] 
0.22,0.09,0.0075,0.001884,1.683640,[] 
0.22,0.09,0.0075,0.001901,1.202600,[] 
0.22,0.09,0.0075,0.027980,2.345070,1.07527662861452 
0.22,0.09,0.0075,0.015485,1.503250,[0.480595625290348 0.835440175923788 1.07527662861452 0.385669334934922] 
0.22,0.09,0.0075,0.004468,2.284940,[1.78119369016901 0.646442092131719 0.58923942365887 0.647462898819398] 
0.22,0.09,0.0075,0.019246,1.262730,[0.835440175923788 1.07527662861452] 
0.22,0.09,0.0075,0.017375,1.142470,[0.835440175923788 1.07527662861452] 
